text,date,location,polarity,subjectivity,classification
Ok this is actually good,Mon Jun 28 10:00:45 +0000 2021,"Sydney, New South Wales",0.6,0.55,Positive
"Travellers vaccinated with Covishield, may not be eligible for the European Union ‘Green Pass’, launched to enable easy tr…",Mon Jun 28 10:00:48 +0000 2021,"Mechelen, Belgium",0.07777777777777778,0.37777777777777777,Positive
Come and get it folks. ,,,,,
"AZ risk/benefit balance in a Delta outbreak means…""",Mon Jun 28 10:00:48 +0000 2021,"Tamworth, New South Wales",0.0,0.0,Neutral
Scarborough Police would like to identify the female pictured below in relation to a Stealing.  Driving a distinctly fa…,Mon Jun 28 10:00:51 +0000 2021,"Leeman, Western Australia",0.15,0.23333333333333334,Positive
Finally! This should speed it up,Mon Jun 28 10:00:52 +0000 2021,Australia,0.0,1.0,Neutral
Breaking National cabinet has agreed on an indemnity scheme for GPs to give the AstraZeneca vaccine to Australians under the…,Mon Jun 28 10:00:54 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
"THE LATEST GOVT DATA FOR PFIZER DEATHS AND DRUG REACTIONS - 425 reported deaths, 210,168 reactions. Why is this not on…",Wed Jun 30 19:36:54 +0000 2021,London,0.5,0.9,Positive
"If the results from mixing AstraZeneca &amp; Pfizer are any signal, one mRNA…",Wed Jun 30 19:36:55 +0000 2021,"Los Angeles, CA",0.0,0.0,Neutral
“two doses of the Pfizer-BioNTech vaccine and two doses of the AstraZeneca vaccine were 96 percent and 92 percent…,Wed Jun 30 19:37:05 +0000 2021,"Melbourne, Victoria",0.0,0.0,Neutral
"There was no argument inside national cabinet about expanding access to AstraZeneca for the under 40s on Monday night, becau…",Wed Jun 30 19:37:09 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:37:14 +0000 2021,Pizza Planet,0.0,0.0,Neutral
"Of course not, we are limited by Pfizer and Moderna deliveries. This is obvious…",Wed Jun 30 19:37:30 +0000 2021,Musselburgh,-0.07142857142857142,0.14285714285714285,Negative
Feeling tired but horny and willing to drain a sissy after having taken my second dose of Astrazeneca. Who is a volunteer?…,Wed Jun 30 19:37:30 +0000 2021,England,-0.05000000000000001,0.48333333333333334,Negative
Tweeted this three days ago! “Be great if Aust had supplies! You’d think Morrison during his lockdown would…,Fri Jul 02 16:42:58 +0000 2021,Gold Coast,1.0,0.75,Positive
My mom got Moderna and I got Pfizer and we had basically the same experience with the second dose which w…,Fri Jul 02 16:42:59 +0000 2021,"Pennsylvania, USA",0.0,0.0625,Neutral
💉Due your 1st or 2nd Moderna jab? Get it at  this weekend. You don’t need to book.  ,,,,,
Sat," 9am-5.30pm and Su…""",Fri Jul 02 16:43:01 +0000 2021,"Islington, London",0.0,0.0
The U.S. CDC disagrees with that and those are U.S. made vaccines.  ,,,,,
"“COVID-19 vaccines are not in…""",Fri Jul 02 16:43:09 +0000 2021,"Hamilton, Ontario, Canada",0.0,0.0,Neutral
Hain?,Fri Jul 02 16:43:18 +0000 2021,Milky Way Galaxy,0.0,0.0,Neutral
I'm in line to get my second Moderna shot.,Fri Jul 02 16:43:25 +0000 2021,Treaty 6 Southwestern Ontario,0.0,0.0,Neutral
i know my old coworkers bc the hospital i worked at vaccinated lots of people with moderna but i do…,Fri Jul 02 16:43:29 +0000 2021,🇳🇱,0.1,0.2,Positive
Trudeau receives Moderna COVID-19 vaccine for 2nd dose | Watch News Videos Online,Fri Jul 02 16:43:38 +0000 2021,CANADA,0.0,0.0,Neutral
he loves to get 2 on,Fri Jul 02 16:43:47 +0000 2021,Sallie Mae's DMs,0.0,0.0,Neutral
VIRDEN clinic will have 240 Moderna walk in spots available on June 28 along with their booked Pfizer appointments.…,Mon Jun 28 14:44:55 +0000 2021,"Manitoba, Canada",0.4,0.4,Positive
"The Pfizer-BioNTech and Moderna Covid-19 vaccines may protect against the coronavirus for years, a study of more than a dozen…",Mon Jun 28 14:44:56 +0000 2021,"Boston, MA",0.5,0.5,Positive
"Today, the US will begin shipping 2 million Pfizer doses to Peru and 2.5 million Moderna doses to Pakistan",Mon Jun 28 14:44:58 +0000 2021,New Delhi,0.0,0.0,Neutral
"Expert committee approves Pfizer, Moderna as second jab for Sri Lankans awaiting AstraZeneca ECONOMYNEXT – An expe…",Mon Jun 28 14:45:03 +0000 2021,"Tallinn, Estonia",0.0,0.0,Neutral
"The Pfizer-BioNTech and Moderna Covid-19 vaccines may protect against the coronavirus for years, a study of more than a dozen…",Mon Jun 28 14:45:06 +0000 2021,"England, United Kingdom",0.5,0.5,Positive
Need more data but promising early signs!,Mon Jun 28 14:45:07 +0000 2021,Toronto ON,0.27499999999999997,0.43333333333333335,Positive
"The Pfizer-BioNTech and Moderna Covid-19 vaccines may protect against the coronavirus for years, a study of more than a dozen…",Mon Jun 28 14:45:15 +0000 2021,"London, England",0.5,0.5,Positive
Love being paralyzed and not able to breath.. just what the doctor ordered wha... I'm not stopping until I get my answers. I…,Fri Jul 02 16:40:04 +0000 2021,TEXAS,0.125,0.6125,Positive
"Sen. Ron Johnson, R-Wis., has sent letters to the CEOs of Pfizer and Moderna seeking answers about adverse reaction…",Fri Jul 02 16:40:07 +0000 2021,Spain,0.0,0.0,Neutral
"Well, everyone who got 1st dose have an appointment for 2nd dose. In Montreal at least, ther…",Fri Jul 02 16:40:17 +0000 2021,"Montréal, Québec",-0.15,0.2,Negative
Paws crossed. My brother had no reaction on the 2nd Moderna at all and minimal on 1st. Have fun at dinner ),Fri Jul 02 16:40:17 +0000 2021,The World,0.06666666666666667,0.26666666666666666,Positive
Canadian PM  opted for the Moderna vaccine for his second dose after having received the AstraZeneca jab for…,Fri Jul 02 16:40:19 +0000 2021,bharat,0.0,0.0,Neutral
Largest U.S stocks by market cap not currently included in the S&amp;P 500,,,,,
Blackstone $BX,,,,,
Square $SQ,,,,,
Zoom $ZM,,,,,
"Snapchat $SNAP…""",Fri Jul 02 16:40:20 +0000 2021,"Fremont, CA",0.0,0.4,Neutral
"With the DeltaVariant going around, would it be safe for me to get two more COVIDVaccines? I already have the…",Fri Jul 02 16:40:22 +0000 2021,"Roseville, CA",0.5,0.5,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:31:36 +0000 2021,"Mumbai, India",0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:31:36 +0000 2021,Dm for promo,0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:31:43 +0000 2021,Lagos or somewhere,0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:31:45 +0000 2021,"Abuja, Nigeria",0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:31:49 +0000 2021,Follow Me,0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:31:54 +0000 2021,Nigeria,0.6,0.9,Positive
Good Delta news from one jab J&amp;J!,Fri Jul 02 12:07:28 +0000 2021,"Laois, Ireland",0.875,0.6000000000000001,Positive
"Are you aged between 18-34 and gasping for a pint and a shift? If so, register for Janssen on Monday",Fri Jul 02 12:07:29 +0000 2021,"cork,ireland",-0.1,0.4,Negative
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:07:42 +0000 2021,"Dublin City, Ireland",0.6,0.8,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:07:43 +0000 2021,"Dublin,Ireland",0.6,0.8,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:07:44 +0000 2021,Cork,0.6,0.8,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:07:47 +0000 2021,An Bhruiséil,0.6,0.8,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:07:47 +0000 2021,"London, England",0.6,0.8,Positive
"There was no argument inside national cabinet about expanding access to AstraZeneca for the under 40s on Monday night, becau…",Wed Jun 30 19:17:59 +0000 2021,"Gold Coast, Queensland",0.0,0.0,Neutral
Queensland's Chief Health Officer rejects Prime Minister's comments on AstraZeneca's COVID-19 vaccine for under-40s,Wed Jun 30 19:18:13 +0000 2021,Eora,0.0,0.0,Neutral
Got my second AstraZeneca vaccination today .,,,,,
"Arthur Wait is Pfizer only but got directed in (by m…""",Wed Jun 30 19:18:15 +0000 2021,"London, England",0.0,0.5,Neutral
"I am fully vaccinated with Oxford-AstraZeneca COVID19 vaccine. Based on new Digital EU Green Pass, I’m not allowed into the EU…",Wed Jun 30 19:18:18 +0000 2021,Nigeria,-0.02121212121212122,0.2515151515151515,Negative
Japan Provides 1.05 Million Doses of AstraZeneca Vaccine to Thailand,Wed Jun 30 19:18:32 +0000 2021,In.Your.Heart,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:18:46 +0000 2021,"Florence, Oregon Coast",0.3,1.0,Positive
'How is he an expert?!' Tony Blair faces vicious backlash after Covid vaccine comments,Wed Jun 30 19:18:54 +0000 2021,DYSTOPIAN BRITAIN,-1.0,1.0,Negative
When are you going to use science in your decision making?   …,Tue Jun 29 08:03:44 +0000 2021,"Cork, Ireland",0.0,0.0,Neutral
must be nice having the option to get a cocktail of shots. if i were in this zip code i'd have collected all of the…,Tue Jun 29 08:03:46 +0000 2021,Uswahilini,0.6,1.0,Positive
A proud moment today as I announced the U.S. will be delivering one million doses of the Pfizer vaccine to Paraguay in…,Tue Jun 29 08:03:47 +0000 2021,"Doha, Qatar",0.8,1.0,Positive
Strong column by ,,,,,
on last night's media  conference.,,,,,
'The coronavirus didn’t stop Australia getting Pfizer," or…""",Tue Jun 29 08:03:48 +0000 2021,"Brisbane, Queensland",0.21666666666666665,0.39999999999999997
My 45 yr old son has the Pfizer heart inflammation.,Tue Jun 29 08:03:50 +0000 2021,USA,0.1,0.2,Positive
"“Results showed people who received the AstraZeneca vaccine first, followed four weeks later by a Pfizer dose, produced ant…",Tue Jun 29 08:03:52 +0000 2021,MY,0.125,0.16666666666666666,Positive
Two expert governments in passing the buck. ,,,,,
"It's as bad as who really agreed to let all those possibly-infected passen…""",Tue Jun 29 08:03:53 +0000 2021,"Perth, Australia",-0.24999999999999992,0.43333333333333335,Negative
Good morning!!! 🌞,Fri Jul 02 07:54:57 +0000 2021,"Wexford, Ireland",1.0,0.6000000000000001,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 07:55:01 +0000 2021,Corcaigh 🛫 Béal Feirste,0.375,0.875,Positive
"💉 Community pharmacies can begin issuing Janssen vaccines to 18-34-year-olds from MONDAY,  tells …",Fri Jul 02 07:55:02 +0000 2021,"Meath, Ireland",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 07:55:02 +0000 2021,"Kildare home, Dublin work.",0.375,0.875,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 07:55:14 +0000 2021,"Dublin City, Ireland",0.375,0.875,Positive
People aged between 18 and 34 will be able to register to receive a Janssen COVID19 vaccine in pharmacies from Monday. …,Fri Jul 02 07:55:17 +0000 2021,Ireland,0.2,0.5125,Positive
What the fuck is a Janssen vaccine ,,,,,
"Obviously am eligible for the one I've never heard of this ends well""",Fri Jul 02 07:55:18 +0000 2021,folston prison,-0.2,0.55,Negative
Why bai… 😑😩😞,Wed Jun 30 19:21:58 +0000 2021,Trinidad & Tobago,0.0,0.0,Neutral
"In Hinduism, astras were supernatural weapons given by the gods. To use an astra, specific deities were summoned to endow t…",Wed Jun 30 19:22:06 +0000 2021,space: hEART time: IST,0.08333333333333333,0.3458333333333333,Positive
"Had my second AstraZeneca last week and had no symptoms at all, not even a sore arm. Was quite ill after…",Wed Jun 30 19:22:07 +0000 2021,Taiga Belt,-0.16666666666666666,0.35555555555555557,Negative
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 19:22:21 +0000 2021,Australia,0.10000000000000002,0.3833333333333333,Positive
"Grab a Jab at the drop-in AstraZeneca vaccination clinic at Stoke Mandeville Stadium, Thurs, 1 July, 8.30am – 7.30pm.",,,,,
"For th…""",Wed Jun 30 19:22:30 +0000 2021,"Beaconsfield, South East",0.0,0.0,Neutral
Fact.,Wed Jun 30 19:22:39 +0000 2021,Living on a dying planet,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:22:44 +0000 2021,Nidavellir,0.3,1.0,Positive
"There was no argument inside national cabinet about expanding access to AstraZeneca for the under 40s on Monday night, becau…",Wed Jun 30 19:38:54 +0000 2021,Australia,0.0,0.0,Neutral
"I am fully vaccinated with Oxford-AstraZeneca COVID19 vaccine. Based on new Digital EU Green Pass, I’m not allowed into the EU…",Wed Jun 30 19:39:22 +0000 2021,London | Sierra Leone,-0.02121212121212122,0.2515151515151515,Negative
Italy and UK are only allowing mix and match o…,Wed Jun 30 19:39:30 +0000 2021,"Windsor, Ontario",0.0,1.0,Neutral
"Just now on   weighs in on J&amp;J boosters. Notes no data yet on J&amp;J/delta or J&amp;J + booster, says J&amp;J “s…",Wed Jun 30 19:39:46 +0000 2021,United States,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:39:49 +0000 2021,"Colorado, USA",0.3,1.0,Positive
QLD Govt LOOK over here not over there ,,,,,
"Labor  QLD attacks Morrison for saying you can “choose” to use AstraZeneca…""",Wed Jun 30 19:39:49 +0000 2021,NSW,0.0,0.0,Neutral
Double Vaxxed. AstraZeneca x Pfizer,Wed Jun 30 19:39:50 +0000 2021,"Vancouver, BC, Canada",0.0,0.0,Neutral
Disgusting flattenthedail dublinprotest disbandNphet,Fri Jul 02 12:00:40 +0000 2021,"Dublin City, Ireland",-1.0,1.0,Negative
Oh ready (ah pronto),Fri Jul 02 12:00:43 +0000 2021,Brasil,0.2,0.5,Positive
🚨Three Portarlington pharmacies are now listed on the HSE website offering the Janssen single-dose COVID-19 vaccine to peo…,Fri Jul 02 12:00:44 +0000 2021,"Portarlington, Co Laois",0.0,0.0,Neutral
Figure 2 of $JNJ Variant coverage preprint -reaction reduced in all - on a whopping 8 blood samples  - was this a s…,Fri Jul 02 12:00:44 +0000 2021,"Beaver Creek, Co.",0.0,0.0,Neutral
"‘Comparative Torts Discussion around Markesinis’s German Law of Torts by BS Markesinis, J Bell and A Janssen – Repo",Fri Jul 02 12:00:45 +0000 2021,"Cork, Ireland",0.0,0.0,Neutral
People aged 18 to 34 can get a Janssen single-dose COVID-19 vaccine in a pharmacy from Monday 5 July. For more information and…,Fri Jul 02 12:00:48 +0000 2021,"Dublin & Galway, Ireland",0.2,0.45,Positive
Fun fact Missy’s has said many times that she had to learn this poem on the fly. No preparation or anything.,,,,,
"Many women…""",Fri Jul 02 12:00:52 +0000 2021,"America, Anytown, U.S.A",0.525,0.525,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:03:30 +0000 2021,Dublin,0.375,0.875,Positive
"Johnson &amp; Johnson (JNJ.N) said late Thursday that its single-shot COVID-19 vaccine generated strong, persistent activit…",Fri Jul 02 08:03:31 +0000 2021,"Jeffreys Bay, South Africa",0.06666666666666665,0.6666666666666666,Positive
⚡️ Pharmacies can begin issuing Janssen vaccines to 18-34 year olds from Monday.,,,,,
" on Morning Ireland""",Fri Jul 02 08:03:32 +0000 2021,ZZ 9 plural Z alpha,0.0,0.0,Neutral
Me calling every boots I pharmacy I live near asking for a vaccine,Fri Jul 02 08:03:36 +0000 2021,Cork / Corcaigh,0.11818181818181818,0.45,Positive
Great news - I don’t think gov are as much of a shambles as some but a good demonstration of why they’re not enjoying public…,Fri Jul 02 08:03:44 +0000 2021,"Dublin City, Ireland",0.3625,0.5375,Positive
"J&amp;J puts out real-world data on their vaccine. As suspected from phase I/II clinical trial data &amp; phase 3, good activity…",Fri Jul 02 08:03:50 +0000 2021,"Rustenburg, South Africa",0.7,0.6000000000000001,Positive
⚠️Vaccine update for 18-34 year olds,,,,,
- From Monday 5th July you can get a Janssen vaccine in a pharmacy,,,,,
"- From Monday 12th…""",Fri Jul 02 08:38:56 +0000 2021,Baile Átha Cliath,0.0,0.0,Neutral
"Just rang the local pharmacy and, to absolutely no surprise, Egghead went and announced this without informing the…",Fri Jul 02 08:38:58 +0000 2021,"Ratoath, Meath",-0.05,0.45,Negative
Great to see the government take on  suggestion to give 18-35 year old Janssen vaccines through pharmacies ,,,,,
