text,date,location,polarity,subjectivity,classification
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:17:47 +0000 2021,ฅ^•ﻌ•^ฅ,0.2,0.2,Positive
Data from laboratory studies show Johnson &amp; Johnson's (JNJ.N) COVID-19 vaccine works well against the Delta variant tha…,Fri Jul 02 15:55:10 +0000 2021,UC Berkeley,0.0,0.0,Neutral
"Today,  has approved a further increase in 🇪🇺 production capacity of the Janssen COVID19 vaccine at its Leiden…",Fri Jul 02 15:55:11 +0000 2021,Nouvelle Aquitaine,0.0,0.5,Neutral
LATEST VaccineRollOutSA stats (2 July) ,,,,,
Fun fact + not so fun fact Most jabs/day so far," but also the highest nr of 3rd w…""",Fri Jul 02 20:03:56 +0000 2021,Cape Town,0.2833333333333334,0.4666666666666666
I got the Janssen one and done…and THEN I was DONE for 2 days. All good,Fri Jul 02 20:04:00 +0000 2021,"New Hampshire, USA",0.7,0.6000000000000001,Positive
I've been scouring for info that is well sourced since the variant started spreading. My mom can't…,Fri Jul 02 20:08:37 +0000 2021,Aeternum Nox,0.0,0.0,Neutral
Any person planning on attending college next academic year should seriously consider this fantastic  offer...  The best…,Fri Jul 02 20:08:52 +0000 2021,Dublin,0.016666666666666677,0.39166666666666666,Positive
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 11:53:26 +0000 2021,"Dublin, Ireland",0.0,1.0,Neutral
"J&amp;J puts out real-world data on their vaccine. As suspected from phase I/II clinical trial data &amp; phase 3, good activity…",Fri Jul 02 11:53:31 +0000 2021,Lyon (France),0.7,0.6000000000000001,Positive
👉,,,,,
$QNTA 👈,,,,,
✅Medolife Rx Enters Partnership Agreement with Leading International Distributor," Brin…""",Wed Jun 30 15:35:18 +0000 2021,"Scottsdale, AZ",0.0,0.0
"Scientist, Retinal Discovery – South San Francisco, CA – Johnson &amp; Johnson Family of Companies – San Francisco, CA…",Wed Jun 30 15:35:23 +0000 2021,"San Francisco, CA",0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:33:57 +0000 2021,"Johannesburg, South Africa",-0.07142857142857142,0.21428571428571427,Negative
We have some data now? 🙏 Any idea when will be published?,Wed Jun 30 08:34:01 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
Pharmacists say their phones have been absolutely crazy this morning. Clearly a lot of early interest in the Janssen from…,Fri Jul 02 12:03:27 +0000 2021,"West Meath, Ireland",-0.1333333333333333,0.5277777777777778,Negative
"👏👏👏👍 great news, received the Janssen myself with no side effects.",Fri Jul 02 12:03:30 +0000 2021,Ireland,0.8,0.75,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 15:42:36 +0000 2021,Space.,0.55,0.7000000000000001,Positive
Oh I’ve known known my guy!!! it just blows my mind folks were telling me “yeah go g…,Thu Jul 01 15:42:48 +0000 2021,"Slabcreek, Alabama",0.0,0.0,Neutral
$BIIB Goldman Sachs estimates Biogen to reach above $600 ,,,,,
"$MSFT $GOOGL $FB $AMZN $DIS $TSLA…""",Wed Jun 30 18:17:03 +0000 2021,Boston,0.0,0.1,Neutral
Walk-in COVID19 vaccine opportunity TODAY,,,,,
🗓️June 30, 2021 | 12 p.m. to 1 p.m.,,,,
📍Dayton High School (335 Dayton Valley Rd,"…""",Wed Jun 30 18:17:17 +0000 2021,"Reno, NV",0.16,0.5399999999999999
I want to start by thanking ,,,,,
" -the Thai Health Authorities who gave permission for France to send 10000  vaccine do…""",Wed Jun 30 18:24:21 +0000 2021,Thailand,0.0,0.0,Neutral
I GOT. MY COVID 19. VACCINE ! ,,,,,
J&amp;J/Janssen COVID-19 Vaccine,,,,,
Completely free of charge .Merci Macron ,,,,,
"“If you wann…""",Wed Jun 30 18:24:21 +0000 2021,Thailand,0.4,0.8,Positive
What makes this bizarre is that for two months now their neighbouring state has been pumping these into the arms of…,Tue Jun 29 13:25:57 +0000 2021,"Belfast, Ireland",0.4,0.6,Positive
After seeing the single-dose effectiveness data from the UK (both AZ and Pfizer) - a booster absolutely…,Tue Jun 29 13:26:20 +0000 2021,"Toronto, Ontario",0.0,0.0,Neutral
$PACV Our company provides senior level attention throughout our partnership with individual companies.…,Wed Jun 30 17:44:27 +0000 2021,Arizona USA,0.0,0.4,Neutral
This isn’t sustainable.  The world needs vaccines.  Canada doesn’t need AstraZeneca and Janssen.  The USA doesn’t need Jansen.…,Wed Jun 30 17:44:29 +0000 2021,Aww-kaat,0.0,0.0,Neutral
Covid in Ireland Pharmacists criticise age cap for single-shot Janssen vaccine,Wed Jun 30 08:31:55 +0000 2021,Ireland,0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:32:24 +0000 2021,"D'urbs, S.Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 11:09:11 +0000 2021,Johannesburg,-0.07142857142857142,0.21428571428571427,Negative
FAMKE JANSSEN Out and About in New York 06/29/2021,Wed Jun 30 11:09:16 +0000 2021,Melbourne,0.13636363636363635,0.45454545454545453,Positive
"💉 Community pharmacies can begin issuing Janssen vaccines to 18-34-year-olds from MONDAY,  tells …",Fri Jul 02 08:04:01 +0000 2021,Ireland,0.0,0.0,Neutral
Significant progress announced this morning that pharmacy will be able to vaccinate 18-49 with Janssen from Monday. Great…,Fri Jul 02 08:04:02 +0000 2021,"Dublin, Ireland",0.4375,0.75,Positive
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 13:16:37 +0000 2021,Mamone,0.5,0.5,Positive
DISCLAIMER This models output is a rough estimate.,,,,,
"Single-dose vaccines like Janssen are counted as fully…""",Tue Jun 29 13:16:46 +0000 2021,Netherlands,-0.1,0.4,Negative
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 16:20:29 +0000 2021,Centurion/ Newcastle,0.5,0.5,Positive
"(3/3) Currently, those vaccines are manufactured by Pfizer, Moderna, AstraZeneca/COVISHIELD, and J…",Tue Jun 29 16:20:35 +0000 2021,Canada,0.0,0.4,Neutral
"No Trial Needed For Single-Dose COVID-19 Vaccine Janssen In India, Says Johnson &amp; Johnson",Tue Jun 29 13:21:32 +0000 2021,India,0.0,0.0,Neutral
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 13:21:36 +0000 2021,"Nelspruit, South Africa",0.5,0.5,Positive
Je Suis Prest Mug Outlander Inspired  T Shirts Etsy baseball tops hoodies Coffee Mugs…,Wed Jun 30 08:09:36 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Wed Jun 30 08:09:50 +0000 2021,Cape Town,0.5,0.5,Positive
Niac clears use of AstraZeneca and Janssen vaccines for under-40s,Fri Jul 02 11:50:03 +0000 2021,Estados Unidos,0.0,0.0,Neutral
This is pretty cool for the J&amp;J vaccine. A single dose strategy that maintains high titers against the delta variant (…,Fri Jul 02 11:50:12 +0000 2021,Copenhagen,0.17214285714285715,0.6010714285714285,Positive
𝕁𝕒𝕔𝕜 &amp; 𝕁𝕖𝕟𝕟𝕚𝕗𝕖𝕣’𝕤 𝟛𝟘𝕥𝕙 𝕎𝕖𝕕𝕕𝕚𝕟𝕘 𝔸𝕟𝕟𝕚𝕧𝕖𝕣𝕤𝕒𝕣𝕪 - ℙ𝕒𝕣𝕥 𝟙 💍♥️,,,,,
OnThisDay 30 years ago," the first part of Jack &amp; Jennifer’s fi…""",Thu Jul 01 13:25:14 +0000 2021,🇺🇸🇹🇹,0.25,0.3333333333333333
👉,,,,,
$QNTA 👈,,,,,
✅Medolife Rx Enters Partnership Agreement with Leading International Distributor," Brin…""",Wed Jun 30 15:17:59 +0000 2021,new jersey,0.0,0.0
$JNJ Growing optimism over the pharmaceutical industry’s growth prospects amid the COVID-19 pandemic has bolster…,Wed Jun 30 15:18:03 +0000 2021,NJ / CA,0.0,0.0,Neutral
Lots of reasons. I had Covid… plus JnJ. Feeling fairly safe.,Fri Jul 02 15:58:25 +0000 2021,Santa Monica,0.5,0.5,Positive
$JNJ Labeled level is the previous 30min low. This is what we call a Triangle They Out (broadening formation). Hit…,Fri Jul 02 15:58:29 +0000 2021,"Wisconsin, USA",-0.08333333333333333,0.23333333333333334,Negative
This is literally the public health authority in charge of pandemic control 👇,Thu Jul 01 07:53:33 +0000 2021,Amsterdam,0.0,0.06666666666666667,Neutral
The Taoiseach wrongly told cabinet ministers that the modelling that prompted a delay on reopening indoor dining factore…,Thu Jul 01 07:53:40 +0000 2021,Co Sligo,-0.5,0.9,Negative
"DYK that early in the Company’s history, JNJ employed onsite glassblowers to make packaging for some of our sterile sutur…",Tue Jun 29 16:30:38 +0000 2021,New York,0.1,0.3,Positive
"$CVS $JNJ $MCK - Jury trial against drugmakers, drug distributors over opioids begins in N.Y.",Tue Jun 29 16:30:42 +0000 2021,New York,0.0,0.0,Neutral
Yesterday in 1990 Carly met Steve &amp; Kayla.  Part 6 of 14 .  Days ClassicDays JnJ  CrystalChappell…,Tue Jun 29 16:19:11 +0000 2021,Canada,0.0,0.0,Neutral
I can’t find a pharmacist who will give my 20 yo daughter Pfizer since she had JnJ. Suggestions??  In Nashville,Tue Jun 29 16:19:33 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
"Today, we authorized the use, under the EUA for the Janssen COVID19 vaccine, of an additional batch of vaccine dru…",Fri Jul 02 19:58:03 +0000 2021,"Silver Spring, MD",0.0,0.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 19:58:17 +0000 2021,Cork,0.0,1.0,Neutral
"I am grateful to  for donating 2.5 million Janssen vaccines to Colombia, and those who helped with this effort, inc…",Tue Jun 29 16:11:48 +0000 2021,Cuba,0.0,0.0,Neutral
Yesterday in 1990 Carly brought Marcus to a protest rally in Salem.  Part 4 of 14 .  Days ClassicDays JnJ…,Tue Jun 29 16:12:00 +0000 2021,Canada,0.0,0.0,Neutral
Johnson and Johnson Press Release,Fri Jul 02 12:02:33 +0000 2021,USA--some non-English retweets,0.0,0.0,Neutral
That’s excellent. Single shot vaccine that can be easily transported &amp; deployed worldwide to help fight the global…,Fri Jul 02 12:02:54 +0000 2021,"Ontario, Canada",0.45396825396825397,0.6825396825396824,Positive
Recomendado,,,,,
How to paginate JPQL queries with JPA and Hibernate ,,,,,
"— Thorben Janssen (…""",Tue Jun 29 16:14:44 +0000 2021,nube,0.0,0.0,Neutral
"Saudi Arabia ropes in J&amp;J’s Janssen to develop health care, life sciences capabilities in Kingdom",Tue Jun 29 16:15:05 +0000 2021,"Hyderabad, Telangana, India.",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:39:28 +0000 2021,Ireland,0.375,0.875,Positive
No you have an option to get an mRNA vaccine in a few more weeks of you do not w…,Fri Jul 02 08:39:46 +0000 2021,"Cork,Ireland",0.15,0.3,Positive
Thank you  for NTFIVUganda,,,,,
"Special thanks go to     …""",Thu Jul 01 15:30:58 +0000 2021,"Mukono, Uganda",0.2785714285714286,0.3857142857142857,Positive
$BSQR unusual increaseing call option volume! SHO SQUEEZE!💸,,,,,
"$SPY $QQQ $ATH $CCL $NIO $PLTR $MSFY $BA $IMO $YOLO…""",Thu Jul 01 15:31:13 +0000 2021,Boston,0.25,1.0,Positive
Same question but will continue with masking.  Janssen is doing trials on higher doses a…,Wed Jun 30 17:21:57 +0000 2021,NY,0.125,0.3125,Positive
Scientists ignoring JnJ vaccine to exclusively report on mRNA vaccines. That's a sort of bias no PublicHealth…,Wed Jun 30 17:22:04 +0000 2021,"Washington, USA",0.0,0.0,Neutral
"JNJ is proud to rank on ’s ROL100 list, a “return on leadership” index measured by , for our ach…",Tue Jun 29 16:21:43 +0000 2021,DC Metro Area,0.0,0.95,Neutral
Did you have to tell them you’d already had the JnJ?,,,,,
"I can’t find a pharmacist wh…""",Tue Jun 29 16:21:52 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
$JNJ Europe approves scale-up at Johnson &amp; Johnson's COVID-19 vaccine plant,Fri Jul 02 15:53:32 +0000 2021,"Toronto, Ontario",0.0,0.0,Neutral
"Today,  has approved a further increase in 🇪🇺 production capacity of the Janssen COVID19 vaccine at its Leiden…",Fri Jul 02 15:53:50 +0000 2021,Nederland,0.0,0.5,Neutral
$SPY SPDR S&amp;P 500 Option Alert Aug 20 $420 Calls Sweep (6) near the Ask 1150 @ $16.569 vs 12409 OI; Ref=$432.22 […,Fri Jul 02 15:52:01 +0000 2021,NYC,0.1,0.4,Positive
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 15:52:24 +0000 2021,Ireland,0.0,1.0,Neutral
"Fwiw, if I had that choice, I would get the Janssen shot knowing what we know now (I am in…",Wed Jun 30 18:09:33 +0000 2021,#RootedInOakland,0.0,0.0,Neutral
Je Suis Prest Wall clock Outlander Inspired  Outlander Inspired T Shirts JnJGiftsnCrafts…,Wed Jun 30 18:09:38 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
I can’t  find a pharmacist who will give one after having jnj,Tue Jun 29 16:31:29 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
"DYK that early in the Company’s history, JNJ employed onsite glassblowers to make packaging for some of our sterile sutur…",Tue Jun 29 16:31:51 +0000 2021,"Little Rock, AR",0.1,0.3,Positive
"No thanks, I’m good.",,,,,
"Clinical safety trials don’t end until 2023. SaferToWait""",Fri Jul 02 15:56:03 +0000 2021,"Gaillimh, Éire.",0.3,0.4,Positive
Very interesting data re ⁦⁩ J&amp;J vaccine and Delta variant in this ⁦⁩ press release.,Fri Jul 02 15:56:07 +0000 2021,Dublin City University,0.65,0.65,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 17:36:44 +0000 2021,South Africa,-0.07142857142857142,0.21428571428571427,Negative
Ah that’s good yeah,Wed Jun 30 17:36:53 +0000 2021,"Dublin, Ireland",0.7,0.6000000000000001,Positive
5% of the South African population has received a vaccine.,Wed Jun 30 18:11:29 +0000 2021,Johannesburg,0.0,0.0,Neutral
5. What is not included in nr 4 of this thread (the jabs we're getting)?,,,,,
"* We ordered an additional 10m Pfizer jabs (when th…""",Wed Jun 30 18:11:50 +0000 2021,Bassonia Estate,0.0,0.0,Neutral
We appreciate the gesture of solidarity from the USA for the donation of 2.5M Janssen vaccines; It is a sign of th…,Thu Jul 01 15:51:25 +0000 2021,The World - Be Real 💙,0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Thu Jul 01 15:51:43 +0000 2021,kampala Uganda,0.0,0.0,Neutral
"Getting better and better, pole pole 👏🏽👏🏽",Wed Jun 30 18:18:04 +0000 2021,DM I've Money,0.5,0.5,Positive
Aspen secures funding for fill &amp; finish of 500 million doses for JnJ. Nina you’re here busy thinking your 30 millio…,Wed Jun 30 18:18:14 +0000 2021,Kwa Ntliziyo ndise,0.1,0.3,Positive
Dinna Fash Wall clock Outlander Inspired  hoodies sweatshirt Coffee Mugs baseball tops…,Wed Jun 30 11:09:37 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
"This was stated a while ago, it depends on how long ago the Postive test was. This…",Wed Jun 30 11:09:44 +0000 2021,France,-0.05,0.4,Negative
5% of the South African population has received a vaccine.,Thu Jul 01 13:55:09 +0000 2021,Johannesburg,0.0,0.0,Neutral
"EMA will review data on the safety and immune response in people who have received a 3rd dose, or a 2nd dose in the case of t…",Thu Jul 01 13:55:17 +0000 2021,Ireland,0.0,0.0,Neutral
"Based on how well Johnson &amp; Johnson’s Janssen COVID19 vaccine protects against other variants of concern, we anticipate t…",Thu Jul 01 15:17:08 +0000 2021,"Washington, DC",-0.125,0.375,Negative
Damn I got Janssen like a dumb idiot,Thu Jul 01 15:17:18 +0000 2021,Netherlands,-0.5875,0.65,Negative
This is great as we hope the gov will not sleep in the job and increase the pace of vaccination..,Wed Jun 30 11:19:58 +0000 2021,Pretoria,0.8,0.75,Positive
What about the effectiveness of the Janssen vaccine against the delta variant?,Wed Jun 30 11:20:13 +0000 2021,"Dublin, Ireland",0.0,0.0,Neutral
"$JNJ target met, profit taking time",Fri Jul 02 15:53:06 +0000 2021,United States,0.0,0.0,Neutral
"""J&amp;J has submitted the data as a preprint to the website bioRxiv, a free online archive of unpublished clinical stu…",Fri Jul 02 15:53:11 +0000 2021,Dominion of Maple Syrup,0.4,0.8,Positive
Today is the day! JNJInnovation’s virtual event on state-of-the-art developments in neuroimmunology. ,,,,,
"It’s not too late to…""",Wed Jun 30 08:31:09 +0000 2021,"London, England",-0.3,0.6,Negative
Good news.,Wed Jun 30 08:31:15 +0000 2021,Planet Earth,0.7,0.6000000000000001,Positive
FAKE NEWS!!!,Thu Jul 01 14:04:59 +0000 2021,Mulambo City.,-0.9765625,1.0,Negative
"All three COVID-19 vaccines -- Pfizer, Moderna, and Janssen (J&amp;J)-- are available and no appointment, insurance or ID is required.",Thu Jul 01 14:05:00 +0000 2021,"Columbia, S.C.",0.4,0.4,Positive
You might find this thread interesting,Tue Jun 29 13:12:57 +0000 2021,"Cape Town, South Africa",0.5,0.5,Positive
"Congrats on the second dose, Kévjo!",,,,,
"If you're interested in contributing to research on mixing""",Tue Jun 29 13:13:10 +0000 2021,"Toronto, Ontario",0.125,0.25,Positive
Seeing understandable hesitancy about Janssen (J&amp;J) vs waiting for mRNA vaccines. But just for reassurance,,,,,
"- J&amp;J is highly…""",Fri Jul 02 11:59:37 +0000 2021,Toronto ON,0.0,0.0,Neutral
Christ 🙄,Fri Jul 02 11:59:51 +0000 2021,"Gaillimh, Éire.",0.0,0.0,Neutral
"Just arrived!!! As a Janssen vac man.... just one shot for all!!! 😎👌👏 Thanks,",Wed Jun 30 18:24:31 +0000 2021,Madrid - Spain,0.2,0.2,Positive
I am not sure for Denmark. But i…,Wed Jun 30 18:24:40 +0000 2021,"LA, CA",-0.25,0.8888888888888888,Negative
Is this what you’re wondering about? Or was there something else they were looking at?,Tue Jun 29 16:20:55 +0000 2021,Louth & Dublin,0.0,0.0,Neutral
Did you have to tell them you’d had the JnJ?,Tue Jun 29 16:21:03 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
"The European Medicines Agency (EMA) has so far cleared four vaccines – Comirnaty (Pfizer/BioNTech), Moderna, Vaxzer…",Fri Jul 02 19:52:02 +0000 2021,Estados Unidos,0.05,0.5,Positive
Justicia,Fri Jul 02 19:52:06 +0000 2021,"Lima, Peru",0.0,0.0,Neutral
"Getting better and better, pole pole 👏🏽👏🏽",Wed Jun 30 17:54:58 +0000 2021,Joburg,0.5,0.5,Positive
👉,,,,,
✅CBD Life Sciences, Inc. $CBDL,,,,
"✅The CBD Vault Video Link""",Wed Jun 30 17:55:24 +0000 2021,San Diego California,0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 15:35:25 +0000 2021,South Africa 🇿🇦 🏳️‍🌈 #BLM,-0.07142857142857142,0.21428571428571427,Negative
Famke Janssen was such a perfect Jean Grey &amp; she played her role as the Dark Phoenix so perfectly. She did the best sh…,Thu Jul 01 07:56:04 +0000 2021,14 • xmen • mcu • Logan ❤️,0.4666666666666666,0.5499999999999999,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:49:13 +0000 2021,"Pietermaritzburg, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:25:10 +0000 2021,"South African, Johannesburg",-0.07142857142857142,0.21428571428571427,Negative
LATEST VaccineRollOutSA stats (2 July) ,,,,,
Fun fact + not so fun fact Most jabs/day so far," but also the highest nr of 3rd w…""",Fri Jul 02 20:11:49 +0000 2021,"Cape Town, South Africa",0.2833333333333334,0.4666666666666666
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 11:28:47 +0000 2021,"Johannesburg, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:35:46 +0000 2021,"Ladysmith, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:36:59 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 17:47:06 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:37:45 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:19:53 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
"Yuppp, first batch of the DIY Covid vaccine is done👌🏼",,,,,
"The RaDVaC is a great example of what a group of smart people ca…""",Thu Jul 01 08:06:33 +0000 2021,"New York, USA",0.42142857142857143,0.5753968253968255,Positive
"Jack, still suffering hysterical laryngitis, runs into the real Wild Bill Mahoney, who is definitely not happy to s…",Thu Jul 01 10:26:26 +0000 2021,"Sydney, New South Wales",-0.4166666666666667,0.8666666666666667,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 15:24:59 +0000 2021,Dubai and Johannesburg,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:35:16 +0000 2021,Johannesburg/Cape Town,-0.07142857142857142,0.21428571428571427,Negative
"In South Africa, vaccine access is expanding, but too late to stem a devastating 3rd wave. Painful, and infuriating, to think…",Fri Jul 02 19:57:43 +0000 2021,The Hague 🔁 Johannesburg,-0.52,0.6599999999999999,Negative
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:24:50 +0000 2021,"Kaduna, Nigeria 🇨🇦",0.6,0.9,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and…,Wed Jun 30 08:19:05 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
"11. Reason 3 Anban Pillay says because we’ve only had Pfizer jabs until recently, many sites, e.g. in rural areas, that wer…",Tue Jun 29 13:07:21 +0000 2021,"Johannesburg, South Africa",0.16666666666666666,0.5,Positive
Health Authorities Comment On INFINITE Sunggyu’s COVID-19 Case Being The First Janssen Breakthrough Infection In Korea,Tue Jun 29 16:27:33 +0000 2021,"Bangkok, Thailand↔️London,UK",0.25,0.3333333333333333,Positive
Super!!,,,,,
👇👇👇👇 As expected, JnJ is a safe&amp; effective vaccine. ,,,,
"Preliminary lab data supports better immunogenicity…""",Wed Jun 30 08:36:09 +0000 2021,CPT- SA,0.3802083333333333,0.5916666666666667,Positive
"What trends are driving growth in the pharma industry, &amp; how are next generation therapies addressing previously un…",Tue Jun 29 13:15:13 +0000 2021,"Somerset, NJ",-0.08333333333333333,0.08333333333333333,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 11:21:48 +0000 2021,Addis Ababa/Durban,-0.07142857142857142,0.21428571428571427,Negative
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 17:23:48 +0000 2021,she/her • 21 • aspiring author,0.2,0.2,Positive
$GTOR We are proud to be exclusively in the eSports space and our new name and stock symbol will lead the way to un…,Wed Jun 30 17:32:42 +0000 2021,San Diego California,0.4681818181818182,0.7272727272727273,Positive
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:10:40 +0000 2021,exo ♡ ifnt ♡ golcha (she/her),0.2,0.2,Positive
Tickers making new highs 🚀,,,,,
"$JPM $ETN $NAVI $ROST $T $JNJ $LKQ $HD $IP $FSK $IAA $ACGL $AMGN $DD $UNP $PM $CSCO…""",Thu Jul 01 15:30:15 +0000 2021,"420 Wall St, NY",0.13636363636363635,0.45454545454545453,Positive
Johnson &amp; Johnson's Tremfya eyes bigger psoriatic arthritis share with promising analysis in large subset of patien…,Wed Jun 30 13:25:00 +0000 2021,"Toronto, ON",0.13809523809523808,0.4761904761904762,Positive
"Live Day-Trading room, Free access this room and get live alerts. Check out now.. ",,,,,
"$BABA $FB $BRK.B $BRK.A $TSM $V $WMT $J…""",Thu Jul 01 14:06:50 +0000 2021,Tesla station on Mars,0.22424242424242424,0.6,Positive
A perfect place for traders to learn &amp; share❤️,,,,,
🎯ChatRoom details in Bio,,,,,
📈🔥 Welcome!,,,,,
$TSLA $AAPL  $NKE ,,,,,
"$BIDU  $CHWY  $…""",Wed Jun 30 15:23:46 +0000 2021,Tesla station on Mars,1.0,0.95,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:33:23 +0000 2021,South Africa,-0.07142857142857142,0.21428571428571427,Negative
"""The new, voluntary mask guidance is needed until health officials can ""better understand how and to who the Delta…",Wed Jun 30 18:00:19 +0000 2021,"Shelton, CT",0.3181818181818182,0.4772727272727273,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:14:51 +0000 2021,wet pussy island,0.55,0.7000000000000001,Positive
"Large Print $JNJ Size 104,245 Price 164.74 Time 930 Amount $17,173,321.30 - Delayed - For real time prints subs…",Thu Jul 01 13:30:01 +0000 2021,"Scottsdale, AZ",0.20714285714285713,0.3642857142857143,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:26:14 +0000 2021,"Paris, France",0.6,0.9,Positive
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:11:06 +0000 2021,♡ gncd • drp • ifnt ♡,0.2,0.2,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:38:55 +0000 2021,Cape Town,-0.07142857142857142,0.21428571428571427,Negative
